Ticker,Papel,Cotação,Tipo,Data últ cot,Empresa,Min 52 sem,Setor,Max 52 sem,Subsetor,Vol $ méd (2m),Valor de mercado,Últ balanço processado,Valor da firma,Nro. Ações,Dia,P/L,LPA,Mês,P/VP,VPA,30 dias,P/EBIT,Marg. Bruta,12 meses,PSR,Marg. EBIT,2024,P/Ativos,Marg. Líquida,2023,P/Cap. Giro,EBIT / Ativo,2022,P/Ativ Circ Liq,ROIC,2021,Div. Yield,ROE,2020,EV / EBITDA,Liquidez Corr,2019,EV / EBIT,Div Br/ Patrim,,Cres. Rec (5a),Giro Ativos,Ativo,Dív. Bruta,Disponibilidades,Dív. Líquida,Ativo Circulante,Patrim. Líq,Receita Líquida,EBIT,Lucro Líquido,2018,2017,2016,2015,2014,2013,Depósitos,Cart. de Crédito,Result Int Financ,Rec Serviços,1,-1,-2,-3,-4,2012,2011,2010
SQIA3,SQIA3,"27,37",ON,01/11/2023,SINQIA ON,"26,35",Programas e Serviços,"27,46",Programas e Serviços,0,2.406.970.000,30/09/2023,2.599.670.000,87.942.000,"0,00%","-110,33","-0,25","0,00%","3,70","7,40","0,00%","62,33","42,2%","2,66%","3,59","5,8%","0,00%","1,49","-2,9%","82,63%","25,87","2,4%","-8,76%","-3,84","2,8%","-29,61%","0,0%","-3,4%","-3,32%","18,50","1,43","287,66%","67,32","0,65",,"46,3%","0,41",1.614.890.000,424.972.000,232.270.000,192.702.000,307.450.000,650.717.000,172.904.000,23.622.000,-19.984.000,,,,,,,,,,,,,,,,,,
SRNA3,SRNA3,"6,59",ON NM,10/12/2024,SERENA ON NM,"6,17",Energia Elétrica,"10,32",Energia Elétrica,22.066.000,4.103.800.000,30/09/2024,14.576.000.000,622.731.000,"5,10%","19,17","0,34","4,44%","0,77","8,57","-10,22%","4,31","33,0%","-25,87%","1,18","27,3%","-35,46%","0,21","6,2%","6,35%","-113,97","4,8%","-24,11%","-0,35","5,2%","7,20%","0,0%","4,0%","0,00%","8,96","0,99","0,00%","15,33","2,20",,"33,6%","0,18",19.897.800.000,11.725.500.000,1.253.250.000,10.472.200.000,2.764.540.000,5.339.170.000,1.060.080.000,310.329.000,36.184.000,,,,,,,,,,,,,,,,,,
SSBR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STBP11,STBP11,"14,40",UNT,19/08/2016,SBPAR UNT,"0,00",Transporte,"0,00",Serviços de Apoio e Armazenagem,0,2.488.810.000,30/09/2024,2.619.540.000,864.170.000,"0,00%","3,27","4,40","0,00%","1,08","13,32","0,00%","2,10","56,3%","0,00%","0,90","42,5%",,"0,36","27,4%",,"1,23","17,0%",,"-1,40","27,0%","0,00%","0,0%","33,0%","0,00%","1,85","3,36","0,00%","2,22","1,11",,"29,9%","0,40",6.955.840.000,2.566.110.000,2.435.380.000,130.727.000,2.876.110.000,2.301.870.000,764.306.000,340.154.000,216.157.000,"0,00%","0,00%","14,29%",,,,,,,,,,,,,,,
STBP3,STBP3,"12,99",ON NM,10/12/2024,SBPAR ON NM,"7,18",Transporte,"12,99",Serviços de Apoio e Armazenagem,84.126.700,11.225.600.000,30/09/2024,11.356.300.000,864.170.000,"0,31%","14,76","0,88","1,33%","4,88","2,66","2,04%","9,49","56,3%","76,00%","4,04","42,5%","67,11%","1,61","27,4%","25,93%","5,56","17,0%","31,33%","-6,31","27,0%","27,19%","20,3%","33,0%","-35,53%","8,00","3,36","92,46%","9,60","1,11",,"29,9%","0,40",6.955.840.000,2.566.110.000,2.435.380.000,130.727.000,2.876.110.000,2.301.870.000,764.306.000,340.154.000,216.157.000,,,,,,,,,,,,,,,,,,
STLB3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STRP4,STRP4,"0,21",PN,01/04/2011,STAROUP PN,"0,00","Tecidos, Vestuário e Calçados","0,00",Vestuário,0,5.332.240,31/12/2009,13.489.200,25.391.600.000,"0,00%","-2,85","-0,07","0,00%","-0,43","-0,49","0,00%","-0,45","-23,5%","0,00%","0,42","-91,8%",,"0,11","-14,6%",,"-0,18","-24,4%",,"-0,09","-25,5%",,"0,0%","15,0%",,"-1,15","0,13",,"-1,15","-0,66",,"-36,4%","0,27",48.190.000,8.235.000,78.000,8.157.000,4.475.000,-12.498.000,2.055.000,-6.189.000,10.434.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
SUBA3,SUBA3,"84,00",ON,07/08/2007,ON,"0,00",,"0,00",,0,4.450.230.000,30/09/2006,4.080.640.000,52.979.000,"0,00%","61,95","1,36","0,00%","8,39","10,01","0,00%","115,78","28,1%","0,00%","8,07","7,0%",,"6,78","13,0%",,"8,03","5,9%",,"8,09","19,1%",,"0,0%","13,5%",,"106,17","5,55",,"106,17","0,00",,-,"0,84",656.570.000,2.381.000,371.972.000,-369.591.000,676.180.000,530.396.000,157.038.000,15.629.000,17.520.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
SULA11,SULA11,"22,25",UNT N2,23/12/2022,Sul America UNT N2,"18,13",Previdência e Seguros,"28,49",Seguradoras,0,9.475.040.000,30/09/2022,-4.797.280.000,1.277.530.000,"0,00%","52,23","0,43","0,00%","1,13","19,64","0,00%","-13,07","4,2%","-0,65%","0,43","-3,3%",,"0,31","0,8%","0,00%","0,85","-2,4%","-18,87%","-4,60","-5,6%","-33,57%","0,3%","2,2%","-21,37%","8,51","2,29","115,16%","6,62","0,37",,"1,7%","0,73",30.219.200.000,3.058.760.000,17.331.100.000,-14.272.300.000,19.792.400.000,8.363.840.000,5.920.510.000,-123.662.000,49.169.000,"57,05%",,,,,,,,,,,,,,,,,
SULA3,SULA3,"7,43",ON N2,23/12/2022,Sul America ON N2,"6,07",Previdência e Seguros,"9,50",Seguradoras,0,9.492.080.000,30/09/2022,-4.780.250.000,1.277.530.000,"0,00%","52,32","0,14","0,00%","1,13","6,55","0,00%","-13,09","4,2%","0,79%","0,43","-3,3%",,"0,31","0,8%","0,00%","0,85","-2,4%","-21,18%","-4,61","-5,6%","-42,82%","0,3%","2,2%","-24,69%","8,48","2,29","110,85%","6,59","0,37",,"1,7%","0,73",30.219.200.000,3.058.760.000,17.331.100.000,-14.272.300.000,19.792.400.000,8.363.840.000,5.920.510.000,-123.662.000,49.169.000,"106,12%",,,,,,,,,,,,,,,,,
SULA4,SULA4,"7,63",PN,23/12/2022,Sul America PN,"6,14",Previdência e Seguros,"9,37",Seguradoras,0,9.747.580.000,30/09/2022,-4.524.740.000,1.277.530.000,"0,00%","53,73","0,14","0,00%","1,17","6,55","0,00%","-13,45","4,2%","3,50%","0,44","-3,3%",,"0,32","0,8%","0,00%","0,88","-2,4%","-15,39%","-4,73","-5,6%","-27,33%","0,3%","2,2%","-20,10%","8,02","2,29","134,60%","6,24","0,37",,"1,7%","0,73",30.219.200.000,3.058.760.000,17.331.100.000,-14.272.300.000,19.792.400.000,8.363.840.000,5.920.510.000,-123.662.000,49.169.000,"29,49%",,,,,,,,,,,,,,,,,
SULT3,SULT3,"0,56",ON,01/03/2017,CONSTRUTORA SULTEPA S/A ON,"0,00",,"0,00",,0,7.056.000,30/09/2024,7.609.000,12.600.000,"0,00%","0,11","5,29","0,00%","0,01","39,13","0,00%","-5,61","8,8%","0,00%","0,04","-0,7%",,"0,00","37,0%",,"-0,02","-0,1%","0,00%","-0,01","-0,1%","0,00%","0,0%","13,5%","0,00%","-7,83","0,23","0,00%","-6,05","0,00",,"17,7%","0,09",2.036.080.000,1.797.000,1.244.000,553.000,130.195.000,493.032.000,37.675.000,-9.069.000,6.866.000,"0,00%","-13,85%",,,,,,,,,,,,,,,,
SULT4,SULT4,"0,43",PN,01/03/2017,CONSTRUTORA SULTEPA S/A PN,"0,00",,"0,00",,0,5.418.000,30/09/2024,5.971.000,12.600.000,"0,00%","0,08","5,29","0,00%","0,01","39,13","0,00%","-4,31","8,8%","0,00%","0,03","-0,7%",,"0,00","37,0%",,"-0,01","-0,1%","0,00%","0,00","-0,1%","0,00%","0,0%","13,5%","0,00%","-6,14","0,23","0,00%","-4,75","0,00",,"17,7%","0,09",2.036.080.000,1.797.000,1.244.000,553.000,130.195.000,493.032.000,37.675.000,-9.069.000,6.866.000,"0,00%","-15,69%",,,,,,,,,,,,,,,,
SUZA4,SUZA4,"13,90",PN N1,04/08/2004,SUZANO HOLDING S.A. PN N1,"0,00",Holdings Diversificadas,"0,00",Holdings Diversificadas,0,2.403.690.000,30/09/2024,72.995.600.000,172.927.000,"0,00%","2,00","6,95","0,00%","0,19","71,44","0,00%","0,18","41,7%","0,00%","0,06","30,1%",,"0,02","9,6%",,"0,12","8,6%",,"-0,03","10,0%",,"0,0%","9,7%",,"3,42","2,17",,"5,56","7,10",,"13,2%","0,28",153.274.000.000,87.770.400.000,17.178.500.000,70.591.900.000,35.832.600.000,12.353.400.000,12.273.600.000,4.122.920.000,973.739.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
SUZB3,SUZB3,"64,61",ON,10/12/2024,Suzano Papel ON,"46,64",Madeira e Papel,"66,65",Papel e Celulose,417.453.000,81.674.700.000,30/09/2024,152.315.000.000,1.264.120.000,"-3,06%","19,53","3,31","3,54%","1,97","32,81","10,63%","6,21","41,7%","27,26%","1,87","30,1%","16,14%","0,53","9,6%","17,60%","4,23","8,6%","-14,88%","-1,08","10,1%","2,68%","0,0%","10,1%","47,28%","7,14","2,17","3,90%","11,59","2,12",,"9,8%","0,28",153.212.000.000,87.770.400.000,17.129.900.000,70.640.600.000,35.777.700.000,41.470.800.000,12.273.500.000,4.128.670.000,3.224.270.000,,,,,,,,,,,,,,,,,,
SUZB5,SUZB5,"21,13",PNA,30/12/1899,Suzano Papel PNA,"0,00",Madeira e Papel,"0,00",Papel e Celulose,0,26.710.800.000,30/09/2024,97.351.400.000,1.264.120.000,"0,00%","6,39","3,31","0,00%","0,64","32,81","0,00%","2,03","41,7%","0,00%","0,61","30,1%",,"0,17","9,6%",,"1,38","8,6%",,"-0,35","10,1%",,"0,0%","10,1%",,"4,56","2,17",,"7,41","2,12",,"9,8%","0,28",153.212.000.000,87.770.400.000,17.129.900.000,70.640.600.000,35.777.700.000,41.470.800.000,12.273.500.000,4.128.670.000,3.224.270.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
SUZB6,SUZB6,"17,88",PNB,02/12/2015,Suzano Papel PNB,"0,00",Madeira e Papel,"0,00",Papel e Celulose,0,22.602.400.000,30/09/2024,93.243.000.000,1.264.120.000,"0,00%","5,41","3,31","0,00%","0,55","32,81","0,00%","1,72","41,7%","0,00%","0,52","30,1%",,"0,15","9,6%",,"1,17","8,6%",,"-0,30","10,1%",,"0,0%","10,1%","0,00%","4,37","2,17","0,00%","7,09","2,12",,"9,8%","0,28",153.212.000.000,87.770.400.000,17.129.900.000,70.640.600.000,35.777.700.000,41.470.800.000,12.273.500.000,4.128.670.000,3.224.270.000,"0,00%","0,00%","0,00%","159,88%",,,,,,,,,,,,,,
SWET3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYNE3,SYNE3,"4,38",ON NM,10/12/2024,SYN PROP TEC ON NM,"1,71",Exploração de Imóveis,"4,93",Exploração de Imóveis,6.539.500,668.581.000,30/09/2024,836.481.000,152.644.000,"0,69%","1,36","3,22","-0,89%","0,42","10,31","-8,46%","1,29","43,0%","158,70%","0,48","37,2%","123,60%","0,18","44,9%","15,42%","0,63","13,7%","-36,94%","-4,85","16,7%","2,96%","149,6%","31,3%","-42,32%","1,39","11,34","197,19%","1,61","0,54",,"21,7%","0,37",3.795.590.000,848.434.000,680.534.000,167.900.000,1.171.790.000,1.573.570.000,85.962.000,30.572.000,22.571.000,,,,,,,,,,,,,,,,,,
SZPQ4,SZPQ4,"6,64",PN,12/01/2011,SUZANO PETROQUIMICA S.A. PN,"0,00",Químicos,"0,00",Petroquímicos,0,1.505.250.000,30/09/2010,1.687.960.000,226.695.000,"0,00%","-7,85","-0,85","0,00%","2,20","3,02","0,00%","-20,31","6,4%","0,00%","0,86","-4,2%",,"0,74","-10,9%",,"2,62","-3,7%",,"-3,17","-3,8%",,"0,0%","-28,0%",,"-22,77","2,97",,"-22,77","0,30",,"-11,7%","0,87",2.024.280.000,201.926.000,19.218.000,182.708.000,865.063.000,684.467.000,529.129.000,-12.154.000,-9.391.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
TAEE11,TAEE11,"34,15",UNT,10/12/2024,TAESA UNT,"32,09",Energia Elétrica,"35,64",Energia Elétrica,65.927.500,11.764.600.000,30/09/2024,20.755.300.000,1.033.500.000,"-0,26%","8,21","4,16","0,18%","1,69","20,20","-0,54%","5,31","62,2%","3,89%","2,99","56,3%","-2,29%","0,58","36,4%","19,53%","12,60","11,0%","6,43%","-1,17","11,7%","21,95%","10,3%","20,6%","18,51%","9,28","1,42","37,23%","9,37","1,44",,"2,5%","0,20",20.186.200.000,10.020.200.000,1.029.580.000,8.990.650.000,3.142.660.000,6.960.480.000,990.989.000,550.950.000,409.282.000,,,,,,,,,,,,,,,,,,
TAEE3,TAEE3,"11,41",ON N2,10/12/2024,TAESA ON N2,"10,62",Energia Elétrica,"11,79",Energia Elétrica,846.947,11.792.200.000,30/09/2024,20.782.800.000,1.033.500.000,"0,80%","8,23","1,39","0,80%","1,69","6,73","-0,23%","5,32","62,2%","4,54%","2,99","56,3%","-2,08%","0,58","36,4%","18,83%","12,63","11,0%","7,06%","-1,17","11,7%","20,82%","10,3%","20,6%","20,65%","9,29","1,42","22,09%","9,38","1,44",,"2,5%","0,20",20.186.200.000,10.020.200.000,1.029.580.000,8.990.650.000,3.142.660.000,6.960.480.000,990.989.000,550.950.000,409.282.000,,,,,,,,,,,,,,,,,,
TAEE4,TAEE4,"11,40",PN N2,10/12/2024,TAESA PN N2,"10,75",Energia Elétrica,"11,91",Energia Elétrica,1.648.140,11.781.900.000,30/09/2024,20.772.500.000,1.033.500.000,"0,26%","8,22","1,39","0,09%","1,69","6,73","-1,10%","5,32","62,2%","3,83%","2,99","56,3%","-2,49%","0,58","36,4%","18,88%","12,62","11,0%","6,68%","-1,17","11,7%","21,58%","10,3%","20,6%","17,97%","9,29","1,42","47,26%","9,37","1,44",,"2,5%","0,20",20.186.200.000,10.020.200.000,1.029.580.000,8.990.650.000,3.142.660.000,6.960.480.000,990.989.000,550.950.000,409.282.000,,,,,,,,,,,,,,,,,,
TAMM3,TAMM3,"52,60",ON,11/07/2012,TAM ON,"0,00",Transporte,"0,00",Transporte Aéreo,0,8.234.420.000,31/03/2012,15.197.300.000,156.548.000,"0,00%","-22,68","-2,32","0,00%","3,79","13,89","0,00%","9,74","26,5%","0,00%","0,62","6,4%",,"0,52","-2,2%",,"-31,04","5,4%",,"-0,96","6,4%",,"0,0%","-16,7%",,"9,65","0,95",,"17,98","4,08",,"9,8%","0,84",15.743.600.000,8.860.430.000,1.897.600.000,6.962.830.000,4.925.690.000,2.174.310.000,3.228.500.000,-23.450.000,100.881.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
TAMM4,TAMM4,"52,73",PN,18/07/2012,TAM PN,"0,00",Transporte,"0,00",Transporte Aéreo,0,8.254.780.000,31/03/2012,15.217.600.000,156.548.000,"0,00%","-22,74","-2,32","0,00%","3,80","13,89","0,00%","9,77","26,5%","0,00%","0,63","6,4%",,"0,52","-2,2%",,"-31,11","5,4%",,"-0,96","6,4%",,"0,0%","-16,7%",,"9,66","0,95",,"18,01","4,08",,"9,8%","0,84",15.743.600.000,8.860.430.000,1.897.600.000,6.962.830.000,4.925.690.000,2.174.310.000,3.228.500.000,-23.450.000,100.881.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
TANC4,TANC4,"43,00",PN,27/04/2005,TAM PN,"0,00",Transporte,"0,00",Transporte Aéreo,0,6.731.560.000,31/03/2012,13.694.400.000,156.548.000,"0,00%","-18,54","-2,32","0,00%","3,10","13,89","0,00%","7,96","26,5%","0,00%","0,51","6,4%",,"0,43","-2,2%",,"-25,37","5,4%",,"-0,78","6,4%",,"0,0%","-16,7%",,"8,69","0,95",,"16,20","4,08",,"9,8%","0,84",15.743.600.000,8.860.430.000,1.897.600.000,6.962.830.000,4.925.690.000,2.174.310.000,3.228.500.000,-23.450.000,100.881.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
TARP11,TARP11,"18,02",DR3,26/11/2010,TARPON DR3,"0,00",Holdings Diversificadas,"0,00",Holdings Diversificadas,0,166.301.000,30/06/2010,164.238.000,9.228.690,"0,00%","0,82","21,96","0,00%","0,25","73,49","0,00%","197,74","100,0%","0,00%","26,01","13,2%",,"0,25","3.170,1%",,-,"0,1%",,-,-,,"0,0%","29,9%",,"195,29",-,,"195,29",-,,"-71,4%","0,01",678.466.000,0,2.063.000,-2.063.000,85.037.000,678.212.000,0,-659.000,54.434.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
TASA3,TASA3,"9,28",ON,10/12/2024,TAURUS ARMAS ON,"8,91",Máquinas e Equipamentos,"15,04",Armas e Munições,130.827,1.175.160.000,30/09/2024,1.632.210.000,126.634.000,"4,15%","14,95","0,62","0,32%","0,98","9,46","-10,60%","9,15","32,7%","-33,72%","0,72","7,9%","-36,47%","0,51","4,8%","23,01%","2,71","5,5%","-42,33%","7,41","6,3%","54,44%","3,3%","6,6%","213,15%","9,56","1,51","-29,13%","12,70","0,52",,"-0,4%","0,70",2.324.480.000,621.607.000,164.558.000,457.049.000,1.285.020.000,1.198.000.000,360.653.000,25.967.000,26.133.000,,,,,,,,,,,,,,,,,,
TASA4,TASA4,"9,07",PN,10/12/2024,TAURUS ARMAS PN,"8,71",Máquinas e Equipamentos,"15,24",Armas e Munições,3.107.370,1.148.570.000,30/09/2024,1.605.620.000,126.634.000,"4,13%","14,61","0,62","-1,09%","0,96","9,46","-11,34%","8,94","32,7%","-34,96%","0,70","7,9%","-38,81%","0,49","4,8%","24,03%","2,65","5,5%","-42,27%","7,24","6,3%","59,10%","3,3%","6,6%","162,28%","9,40","1,51","0,17%","12,50","0,52",,"-0,4%","0,70",2.324.480.000,621.607.000,164.558.000,457.049.000,1.285.020.000,1.198.000.000,360.653.000,25.967.000,26.133.000,,,,,,,,,,,,,,,,,,
TBLE3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBLE5,TBLE5,"12,00",PNA,12/07/2005,ENGIE BRASIL PNA,"0,00",Energia Elétrica,"0,00",Energia Elétrica,0,9.791.130.000,30/09/2024,28.687.800.000,815.928.000,"0,00%","2,35","5,10","0,00%","0,91","13,23","0,00%","1,81","55,2%","0,00%","0,92","50,6%",,"0,20","39,0%",,"63,75","11,2%",,"-0,34","12,6%",,"0,0%","38,5%",,"4,47","1,02",,"5,32","2,13",,"-3,0%","0,22",48.261.000.000,22.945.900.000,4.049.170.000,18.896.700.000,7.310.770.000,10.797.400.000,2.536.850.000,1.173.200.000,655.047.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
TBLE6,TBLE6,"10,65",PNB,08/08/2005,ENGIE BRASIL PNB,"0,00",Energia Elétrica,"0,00",Energia Elétrica,0,8.689.630.000,30/09/2024,27.586.300.000,815.928.000,"0,00%","2,09","5,10","0,00%","0,80","13,23","0,00%","1,61","55,2%","0,00%","0,82","50,6%",,"0,18","39,0%",,"56,58","11,2%",,"-0,30","12,6%",,"0,0%","38,5%",,"4,30","1,02",,"5,11","2,13",,"-3,0%","0,22",48.261.000.000,22.945.900.000,4.049.170.000,18.896.700.000,7.310.770.000,10.797.400.000,2.536.850.000,1.173.200.000,655.047.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
TCNO3,TCNO3,"1,20",ON,26/10/2022,TECNOSOLO S/A ON,"1,20",Construção e Engenharia,"1,71",Engenharia Consultiva,0,7.944.000,30/06/2022,41.766.000,6.620.000,"0,00%","-6,81","-0,18","0,00%","-8,40","-0,14","0,00%","-2,87",-,"-29,41%",-,-,,"0,03","0,0%","0,00%","-0,08","-1,2%","-36,17%","-0,04","-1,6%","-20,34%","0,0%","123,4%","57,33%","-17,45","0,28","2,74%","-15,11","-35,76",,"-32,4%",-,236.846.000,33.829.000,7.000,33.822.000,39.894.000,-946.000,0,-585.000,-183.000,"-47,10%",,,,,,,,,,,,,,,,,
TCNO4,TCNO4,"0,85",PN,26/10/2022,TECNOSOLO S/A PN,"0,85",Construção e Engenharia,"1,29",Engenharia Consultiva,0,5.627.000,30/06/2022,39.449.000,6.620.000,"0,00%","-4,82","-0,18","0,00%","-5,95","-0,14","0,00%","-2,04",-,"-35,61%",-,-,,"0,02","0,0%","0,00%","-0,06","-1,2%","-44,44%","-0,03","-1,6%","2,00%","0,0%","123,4%","6,38%","-16,48","0,28","-13,50%","-14,27","-35,76",,"-32,4%",-,236.846.000,33.829.000,7.000,33.822.000,39.894.000,-946.000,0,-585.000,-183.000,"-42,81%",,,,,,,,,,,,,,,,,
TCOC3,TCOC3,"38,85",ON,30/03/2006,TELE CENTRO OESTE CELULAR PARTICIP. S/A ON,"0,00",,"0,00",,0,5.053.140.000,31/12/2005,4.267.580.000,130.068.000,"0,00%","14,90","2,61","0,00%","1,80","21,63","0,00%","14,48","56,4%","0,00%","2,22","15,4%",,"1,31","14,9%",,"3,78","9,0%",,"4,39","14,0%",,"0,0%","12,1%",,"12,23","2,53",,"12,23","0,04",,"16,7%","0,59",3.867.570.000,108.930.000,894.494.000,-785.564.000,2.205.860.000,2.812.920.000,569.230.000,7.194.020,63.372.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
TCOC4,TCOC4,"27,20",PN,30/03/2006,TELE CENTRO OESTE CELULAR PARTICIP. S/A PN,"0,00",,"0,00",,0,3.537.850.000,31/12/2005,2.752.290.000,130.068.000,"0,00%","10,43","2,61","0,00%","1,26","21,63","0,00%","10,14","56,4%","0,00%","1,56","15,4%",,"0,91","14,9%",,"2,65","9,0%",,"3,07","14,0%",,"0,0%","12,1%",,"7,89","2,53",,"7,89","0,04",,"16,7%","0,59",3.867.570.000,108.930.000,894.494.000,-785.564.000,2.205.860.000,2.812.920.000,569.230.000,7.194.020,63.372.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
TCSA3,TCSA3,"1,35",ON NM,10/12/2024,TECNISA ON NM,"1,32",Construção Civil,"4,07",Incorporações,190.593,99.385.600,30/09/2024,610.730.000,73.619.000,"2,27%","-0,66","-2,06","-1,46%","0,23","5,97","-2,17%","-0,70","-10,8%","-63,22%","0,21","-30,5%","-66,42%","0,07","-33,2%","51,70%","0,36","-9,7%","-26,59%","-0,29","-11,5%","-63,86%","0,0%","-34,5%","-45,85%","-4,59","1,68","21,19%","-4,33","1,61",,"21,8%","0,32",1.450.090.000,707.510.000,196.166.000,511.344.000,673.948.000,439.733.000,86.923.000,-31.935.000,-42.814.000,,,,,,,,,,,,,,,,,,
TCSL4,TCSL4,"7,82",PN,02/08/2011,TIM PARTICIPAÇÕES S.A. PN,"0,00",Telecomunicações,"0,00",Telecomunicações,0,18.932.500.000,30/06/2020,18.691.200.000,2.421.030.000,"0,00%","9,95","0,79","0,00%","0,83","9,44","0,00%","5,69","56,5%","0,00%","1,11","19,4%",,"0,48","11,1%",,"8,93","8,4%",,"-2,20","9,7%",,"0,0%","8,3%",,"2,18","1,34",,"5,61","0,14",,"2,3%","0,43",39.831.200.000,3.088.450.000,3.329.710.000,-241.258.000,8.359.060.000,22.847.800.000,3.987.110.000,712.559.000,260.290.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
TDBH3,TDBH3,"0,56",ON,29/08/2006,TELEFÔNICA EMPRESAS S.A ON,"0,00",,"0,00",,0,599.846.000,30/06/2006,721.540.000,1.071.150.000.000,"0,00%","-15,81","-0,04","0,00%","1,08","0,52","0,00%","7,40","34,0%","0,00%","0,77","10,4%",,"0,69","-4,9%",,"-5,22","9,3%",,"-4,80","10,5%",,"0,0%","-6,8%",,"8,91","0,63",,"8,91","0,27",,"35,7%","0,90",871.466.000,151.163.000,29.469.000,121.694.000,192.344.000,554.115.000,199.802.000,26.108.000,6.695.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
TDBH4,TDBH4,"0,66",PN,29/08/2006,TELEFÔNICA EMPRESAS S.A PN,"0,00",,"0,00",,0,706.961.000,30/06/2006,828.655.000,1.071.150.000.000,"0,00%","-18,63","-0,04","0,00%","1,28","0,52","0,00%","8,73","34,0%","0,00%","0,91","10,4%",,"0,81","-4,9%",,"-6,15","9,3%",,"-5,66","10,5%",,"0,0%","-6,8%",,"10,23","0,63",,"10,23","0,27",,"35,7%","0,90",871.466.000,151.163.000,29.469.000,121.694.000,192.344.000,554.115.000,199.802.000,26.108.000,6.695.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
TECN3,TECN3,"5,81",ON NM,10/12/2024,TECHNOS ON NM,"3,20","Tecidos, Vestuário e Calçados","6,25",Acessórios,671.208,372.456.000,30/09/2024,354.995.000,64.106.000,"7,20%","5,82","1,00","-1,53%","0,92","6,30","10,88%","5,88","54,6%","77,82%","1,00","16,9%","72,27%","0,54","17,1%","71,68%","1,06","9,1%","-5,07%","2,13","12,6%","78,47%","2,8%","15,8%","-63,89%","6,52","4,17","37,40%","5,60","0,26",,"10,9%","0,54",693.470.000,107.033.000,124.494.000,-17.461.000,463.831.000,404.134.000,94.684.000,15.821.000,12.881.000,,,,,,,,,,,,,,,,,,
TEFC11,TEFC11,"35,50",DR3,22/07/2011,TELEFÓNICA DR3,"0,00",,"0,00",,0,69.083.000,30/06/2011,123.380.000.000,1.946.000,"0,00%","0,00","11.009,80","0,00%","0,00","23.564,20","0,00%","0,00","58,7%","0,00%","0,00","23,5%",,"0,00","14,2%",,"0,00","12,7%",,"0,00","14,9%",,"0,0%","46,7%",,"3,45","0,61",,"3,45","2,95",,"12,9%","0,54",280.524.000.000,135.066.000.000,11.755.000.000,123.311.000.000,45.376.000.000,45.856.000.000,34.569.000.000,6.982.000.000,3.378.000.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
TEKA3,TEKA3,"42,50",ON,31/10/2024,TEKA S.A. ON,"9,23","Tecidos, Vestuário e Calçados","50,00",Fios e Tecidos,415,21.377.500,30/09/2024,634.572.000,503.000,"0,00%","-0,13","-339,73","0,00%","-0,01","-4.379,64","0,00%","1,33","24,6%","360,46%","0,07","5,0%","360,46%","0,02","-52,8%","416,40%","-0,01","1,3%","-68,47%","-0,01","2,1%","-27,46%","0,0%","7,8%","349,75%","31,09","0,05","-8,78%","39,59","-0,28",,"23,7%","0,26",1.227.090.000,613.686.000,491.000,613.195.000,138.119.000,-2.202.960.000,90.912.000,6.763.000,-66.770.000,,,,,,,,,,,,,,,,,,
